sample_id,replicate,start_quant,std_type,dilution,bd_load
RKS17787,1,26.1,genomic,1,125280
DBS149,1,0,genomic,1,0
RKS7944,1,0.01,genomic,1,48
RKS3124,1,0,genomic,1,0
RKS14019,1,0,genomic,1,0
RKS1863,1,37.94,genomic,1,182112
RKS15228,1,79.37,genomic,1,380976
RKS11642,1,9.89,genomic,1,47472
RKS19676,1,153.796,genomic,1,738220.8
RKS4650,1,12.62,genomic,1,60575.99999999999
USGS1827,1,0.54,genomic,1,2592
RKS10534,1,0.01,genomic,1,48
RKS5007,1,0,genomic,1,0
USGS1037,1,0.08,genomic,1,384
RKS5741,1,0.03,genomic,1,144
DESO1632,1,0.02,genomic,1,96
RKS4084,3,2.57,genomic,1,12336
RKS7529,1,7.07,genomic,1,33936
OAZ1486,1,0,gblock,1,0
RKS20096,1,6.0216,genomic,1,28903.68
SFZ1264,1,0,genomic,1,0
RKS11692,1,211.26,genomic,1,1014048
RKS5030,1,0.56,genomic,1,2688.0000000000005
SFZ1032,1,0,genomic,1,0
SFZ1208,1,0.0191,genomic,1,91.68
RKS3824,2,0,genomic,1,0
RKS15492,1,0,genomic,1,0
RKS21214,1,0,gblock,1,0
RKS12249,1,2.54,genomic,1,12192
OAZ1059,1,0,genomic,1,0
RKS3985,2,0.44,genomic,1,2112
RKS17692,1,0,genomic,1,0
RKS9174,1,0.22,genomic,1,1056
RKS9579,1,50.44,genomic,1,242112
RKS9355,1,0.01,genomic,1,48
RKS21393,1,2117.6046,gblock,1,169408.368
RKS21334,1,11851.976,gblock,1,948158.08
RKS7862,1,2.88,genomic,1,13824
RKS5642,1,31,genomic,1,148800
RKS15154,1,0.24,genomic,1,1152
RKS19746,2,157389,gblock,1,12591120
RKS3713,1,0.05,genomic,1,240
RKS3946,3,1.18,genomic,1,5664
RKS11930,1,0.03,genomic,1,144
RKS3535,2,1.32,genomic,1,6336
RKS5247,1,0,genomic,1,0
RKS8407,1,0.07,genomic,1,336.00000000000006
RKS1948,1,0.08,genomic,1,384
RKS8269,1,0.64,genomic,1,3072
RKS7461,1,0.03,genomic,1,144
RKS20978,1,1325.6813,gblock,10,1060545.04
RKS18178,1,0.0863,genomic,1,414.24
YFS148,1,0,genomic,1,0
RKS5664,3,0.08,genomic,1,384
RKS13484,2,0,genomic,1,0
RKS13007,1,9,genomic,1,43200
SFZ1098,1,4.9893,genomic,1,23948.64
RKS4724,1,8.03,genomic,1,38544
RKS3941,1,0,genomic,1,0
RKS8690,1,97.75,genomic,1,469200
DESO1844,1,0,genomic,1,0
RKS4347,1,789.39,genomic,1,3789072
RKS13550,1,0,genomic,1,0
RKS9018,1,0,genomic,1,0
YFS174,1,0.68,genomic,1,3264.0000000000005
SFZ1920,1,0.0241,genomic,1,115.68
RKS7506,1,0.01,genomic,1,48
RKS3790,3,0,genomic,1,0
RKS12559,1,0.32,genomic,1,1536
DESO1376,1,0.04,genomic,1,192
RKS15491,1,0,genomic,1,0
RKS16420,1,0.05,genomic,1,240
RKS13592,1,10.34,genomic,1,49632
RKS2779,2,0.09,genomic,1,432
RKS20197,2,72100,gblock,1,5768000
RKS2565,1,0,genomic,1,0
SFZ2618,1,0,genomic,1,0
RKS13940,2,17.79,genomic,1,85392
RKS21675,1,0,gblock,1,0
RKS17621,1,0,genomic,1,0
RKS17173,1,0,genomic,1,0
RKS9779,1,0,genomic,1,0
RKS13717,1,0,genomic,1,0
RKS20952,1,0,gblock,10,0
RKS19871,1,9.4195,genomic,1,45213.6
OAZ1496,1,0,gblock,1,0
RKS8748,1,0.02,genomic,1,96
RKS6540,1,0,genomic,1,0
USGS1745,1,0,genomic,1,0
RKS2463,2,1.18,genomic,1,5664
RKS16736,1,0,genomic,1,0
RKS4507,1,248.73,genomic,1,1193904
RKS4193,1,0,genomic,1,0
RKS15143,1,0,genomic,1,0
RKS17266,1,0.1,genomic,1,480
RKS20458,2,99656,gblock,1,7972480
RKS16264,2,0,genomic,1,0
RKS11387,1,0,genomic,1,0
RKS5946,1,0.12,genomic,1,576
DESO2510,1,0.6,genomic,1,2880
RKS15176,1,0.14,genomic,1,672.0000000000001
RKS12258,1,0,genomic,1,0
RKS4229,1,0,genomic,1,0
RKS17171,1,0,genomic,1,0
DESO1700,1,0.5,genomic,1,2400
RKS17538,1,0.0451,genomic,1,216.48
DESO2665,1,0.15,genomic,1,720
RKS21176,1,223,gblock,1,17840
SFZ2268,1,0,genomic,1,0
RKS18820,1,3.1151,genomic,1,14952.48
RKS21042,1,95,gblock,1,7600
USGS1700,1,0,genomic,1,0
RKS14198,1,0,genomic,1,0
RKS9056,1,0,genomic,1,0
RKS4681,1,66.45,genomic,1,318960
RKS7630,1,0,genomic,1,0
RKS17288,1,0,genomic,1,0
RKS17870,1,0,genomic,1,0
DESO2736,1,0,genomic,1,0
RKS20529,1,58.1612,genomic,1,279173.76
RKS4593,2,23.03,genomic,1,110544
RKS3118,1,0.37,genomic,1,1776
RKS3573,1,8.14,genomic,1,39072
RKS1056,1,0,genomic,1,0
RKS11942,1,1.5,genomic,1,7200
SFZ1012,1,0,genomic,1,0
RKS12407,1,0,genomic,1,0
RKS17465,1,0,genomic,1,0
SFZ1063,1,27.2719,genomic,1,130905.12
RKS12214,1,12.82,genomic,1,61536
DESO2683,1,20.26,genomic,1,97248.00000000001
RKS2332,1,160.95,genomic,1,772560
RKS19712,1,23.2724,genomic,1,111707.52
RKS10137,1,62.35,genomic,1,299280
RKS4311,1,0,genomic,1,0
RKS20362,1,859.5113,genomic,1,4125654.24
YFS487,1,0,genomic,1,0
RKS16679,1,30.27,genomic,1,145296
RKS7392,1,0.02,genomic,1,96
RKS21199,1,0,gblock,1,0
YFS496,1,0,genomic,1,0
SFZ1373,1,9.0585,genomic,1,43480.8
RKS12737,1,0.01,genomic,1,48
RKS10279,1,0.5,genomic,1,2400
RKS11641,1,11.56,genomic,1,55488
RKS19695,1,906.106,genomic,1,4349308.8
RKS21606,1,168298.3484,gblock,1,13463867.872
RKS21212,1,40.3463,gblock,1,3227.704
RKS14283,1,0,genomic,1,0
RKS2529,1,1.93,genomic,1,9264
RKS20697,1,17.012,genomic,1,81657.6
SFZ2223,1,0,genomic,1,0
RKS20690,1,0.0598,genomic,1,287.04
RKS5197,1,14.39,genomic,1,69072
DBS409,1,0,genomic,1,0
RKS16572,1,0,genomic,1,0
RKS11726,1,1594.69,genomic,1,7654512
RKS3960,1,0.27,genomic,1,1296
USGS1595,1,0,genomic,1,0
RKS13238,1,0.13,genomic,1,624
RKS19391,2,157,gblock,1,12560
RKS4653,1,83.17,genomic,1,399216
SFZ2598,1,0,genomic,1,0
RKS5663,2,0,genomic,1,0
RKS7521,1,0,genomic,1,0
RKS14953,1,1.09,genomic,1,5232
OAZ1467,1,0,gblock,1,0
RKS4465,2,38.82,genomic,1,186336
SFZ2810,1,0,gblock,1,0
RKS4240,3,0,genomic,1,0
RKS21350,1,645.3984,gblock,1,51631.872
RKS2523,1,0,genomic,1,0
RKS5390,1,27.36,genomic,1,131328
RKS20939,1,0,gblock,1,0
RKS4537,2,154.14,genomic,1,739871.9999999999
RKS4476,3,26.03,genomic,1,124944
RKS16310,1,0,genomic,1,0
RKS17874,1,0.03,genomic,1,144
SFZ1758,1,0,genomic,1,0
RKS7040,1,0,genomic,1,0
SFZ1787,1,0.0202,genomic,1,96.96
RKS5438,1,0.01,genomic,1,48
SFZ1447,1,101.7982,genomic,1,488631.36
RKS3809,2,20.45,genomic,1,98160
RKS17230,1,0,genomic,1,0
RKS18585,1,0,genomic,1,0
RKS18815,1,49.4214,genomic,1,237222.72
RKS10951,1,10.07,genomic,1,48336
DESO2696,1,0,genomic,1,0
DESO1654,1,0.54,genomic,1,2592
RKS6042,1,0,genomic,1,0
RKS11188,1,1.43,genomic,1,6864
RKS20845,1,1579,gblock,1,126320
RKS1878,1,0,genomic,1,0
RKS20096,2,2843,gblock,1,227440
RKS10648,1,0,genomic,1,0
RKS12107,1,190.55,genomic,1,914640
RKS14786,1,2.01,genomic,1,9647.999999999998
RKS7056,1,0,genomic,1,0
RKS9404,1,1.36,genomic,1,6528.000000000001
RKS5896,1,0,genomic,1,0
RKS10419,1,0,genomic,1,0
MBJ066,1,0,genomic,1,0
RKS16226,1,0,genomic,1,0
RKS3774,2,0.35,genomic,1,1680
RKS3531,3,0,genomic,1,0
RKS2223,1,0.04,genomic,1,192
RKS11826,1,9.53,genomic,1,45744
DESO1168,1,0,genomic,1,0
RKS4469,1,2.04,genomic,1,9792
RKS10597,1,2.63,genomic,1,12624
RKS3555,5,0.1,genomic,1,480
RKS16906,1,0,genomic,1,0
RKS11218,1,217.81,genomic,1,1045488
RKS4918,1,0,genomic,1,0
RKS19745,1,106.7227,genomic,1,512268.96
RKS17224,1,0,genomic,1,0
RKS6578,1,0,genomic,1,0
RKS21289,1,897.5804,gblock,1,71806.432
RKS20015,2,0,gblock,1,0
RKS9323,1,6.1,genomic,1,29280
RKS7517,1,0.95,genomic,1,4560
RKS7176,1,0,genomic,1,0
RKS21947,1,224.2786,gblock,1,17942.288
RKS5637,1,36.63,genomic,1,175824
RKS1065,1,0.01,genomic,1,48
RKS3620,1,0,genomic,1,0
RKS1369,1,2.84,genomic,1,13632
RKS3206,1,14.21,genomic,1,68208
RKS11278,1,79.13,genomic,1,379824
RKS14888,1,0,genomic,1,0
DESO1225,1,0.03,genomic,1,144
RKS4281,2,0,genomic,1,0
RKS20874,1,4384,gblock,10,3507200
RKS21242,1,5.9974,gblock,1,479.792
RKS11829,1,13.67,genomic,1,65616
RKS20383,1,1924.0697,genomic,1,9235534.56
RKS6745,1,0,genomic,1,0
DESO2149,1,1.96,genomic,1,9408
RKS2239,1,4.7,genomic,1,22560
RKS19784,1,22.7792,genomic,1,109340.16
RKS15857,1,0.8,genomic,1,3840
RKS21842,1,0,gblock,1,0
RKS14578,1,0,genomic,1,0
RKS12549,1,181.32,genomic,1,870336
RKS9453,1,5.56,genomic,1,26687.999999999996
RKS11723,1,517.73,genomic,1,2485104
RKS15076,1,0.03,genomic,1,144
OAZ1477,1,0,gblock,1,0
RKS18434,1,0,genomic,1,0
RKS7689,1,0,genomic,1,0
RKS20968,1,320,gblock,1,25600
USGS1699,1,2.58,genomic,1,12384
RKS4989,1,41.52,genomic,1,199296.00000000003
RKS7450,1,0.03,genomic,1,144
USGS1103,1,37.76,genomic,1,181248
RKS4709,2,387.92,genomic,1,1862016
RKS3535,5,1.87,genomic,1,8976
DESO1870,1,0.2,genomic,1,960
RKS9695,1,0,genomic,1,0
RKS9109,1,0.01,genomic,1,48
RKS1109,1,0,genomic,1,0
DESO1526,1,0.07,genomic,1,336.00000000000006
RKS9973,1,0,genomic,1,0
RKS11408,1,0,genomic,1,0
RKS19963,1,13.673400000000001,genomic,1,65632.32
RKS3323,1,0,genomic,1,0
RKS3032,1,0,genomic,1,0
RKS11239,1,354.65,genomic,1,1702320
RKS2965,1,0,genomic,1,0
RKS21203,1,0,gblock,1,0
RKS5635,1,344.03,genomic,1,1651343.9999999998
RKS3897,1,2.86,genomic,1,13728
RKS1128,1,19.62,genomic,1,94176
CBSX023,1,320.91,genomic,1,1540368.0000000002
RKS21308,1,52385.5598,gblock,1,4190844.784
RKS20495,2,125995,gblock,1,10079600
RKS5988,1,0.23,genomic,1,1104
RKS11224,1,1526.86,genomic,1,7328927.999999999
RKS7647,1,9.33,genomic,1,44784
RKS8553,1,0.02,genomic,1,96
RKS12845,1,0,genomic,1,0
RKS12799,1,129.64,genomic,1,622271.9999999999
SFZ2677,1,0,genomic,1,0
RKS10237,1,835.46,genomic,1,4010208
RKS8736,1,0,genomic,1,0
RKS21605,1,130917.1433,gblock,1,10473371.464
SFZ2533,1,0,genomic,1,0
RKS4876,1,0,genomic,1,0
MBJ024,1,0,genomic,1,0
RKS11323,1,6.13,genomic,1,29424
RKS1248,1,0,genomic,1,0
RKS16903,1,0,genomic,1,0
RKS16661,1,0,genomic,1,0
RKS15923,1,0,genomic,1,0
RKS5950,1,1.11,genomic,1,5328.000000000001
RKS1433,1,4.19,genomic,1,20112.000000000004
RKS4924,1,0,genomic,1,0
RKS14831,1,0,genomic,1,0
RKS16781,1,41.07,genomic,1,197136
DESO1150,1,0,genomic,1,0
RKS11106,1,1.83,genomic,1,8784
YFS380,1,0,genomic,1,0
RKS18601,1,3.0984,genomic,1,14872.32
RKS14539,1,0,genomic,1,0
RKS9648,1,2,genomic,1,9600
RKS4113,1,54.16,genomic,1,259967.99999999997
OAZ1048,1,0,genomic,1,0
RKS20355,2,2326,gblock,1,186080
RKS4095,3,18.85,genomic,1,90480
DESO1727,1,1.74,genomic,1,8352
RKS2792,1,0,genomic,1,0
RKS6959,1,8.08,genomic,1,38784
RKS9727,1,0,genomic,1,0
RKS17537,1,0,genomic,1,0
RKS17752,1,17.21,genomic,1,82608
RKS14276,1,0,genomic,1,0
RKS17915,1,28.9875,genomic,1,139140
RKS9932,1,405.68,genomic,1,1947264
RKS7593,1,6.13,genomic,1,29424
RKS21039,1,19,gblock,1,1520
SFZ1486,1,3.969,genomic,1,19051.2
RKS9013,1,0,genomic,1,0
RKS2697,1,0,genomic,1,0
RKS13046,1,36.03,genomic,1,172944
RKS9089,1,0.01,genomic,1,48
RKS17784,1,14.6,genomic,1,70080
RKS12157,1,0,genomic,1,0
RKS3615,1,0,genomic,1,0
DESO2038,1,11.04,genomic,1,52991.99999999999
RKS8648,1,0,genomic,1,0
RKS14165,1,0,genomic,1,0
RKS13939,2,62.79,genomic,1,301392
RKS2574,1,0,genomic,1,0
RKS3506,1,0,genomic,1,0
RKS13490,1,0,genomic,1,0
RKS12748,1,0,genomic,1,0
DESO2085,1,0,genomic,1,0
RKS3049,1,0,genomic,1,0
RKS20677,1,0.0649,genomic,1,311.52
RKS16276,2,0.04,genomic,1,192
RKS6214,1,0.67,genomic,1,3216
DESO1215,1,0,genomic,1,0
RKS12990,1,31.78,genomic,1,152544
SFZ2654,1,0,genomic,1,0
RKS3757,2,0,genomic,1,0
RKS8488,1,1.49,genomic,1,7152
RKS1941,1,0,genomic,1,0
RKS14041,1,0,genomic,1,0
RKS19969,2,112970,gblock,1,9037600
RKS14867,1,0,genomic,1,0
SFZ1183,1,0,genomic,1,0
RKS5285,1,0,genomic,1,0
RKS3096,1,0.26,genomic,1,1248
RKS17798,1,3.67,genomic,1,17616
RKS12850,1,0,genomic,1,0
RKS9373,1,0,genomic,1,0
RKS5058,1,0,genomic,1,0
RKS9997,1,218.77,genomic,1,1050096
RKS21477,1,0,gblock,1,0
DESO1909,1,33.86,genomic,1,162528
RKS21650,1,5556.6931,gblock,1,444535.448
DESO1791,1,0.02,genomic,1,96
RKS6292,1,135.66,genomic,1,651168
RKS4508,1,122.82,genomic,1,589536
RKS15584,1,0,genomic,1,0
SFZ2143,1,0,genomic,1,0
RKS3288,1,0,genomic,1,0
RKS2990,1,0,genomic,1,0
RKS4181,2,0.29,genomic,1,1392
DESO2412,1,2.57,genomic,1,12336
RKS1482,1,3.13,genomic,1,15024
SFZ1708,1,0,genomic,1,0
RKS8068,1,12.42,genomic,1,59616
OAZ1495,1,0,gblock,1,0
RKS3751,1,0.11,genomic,1,528
RKS3751,3,0.16,genomic,1,768
RKS16996,1,2.54,genomic,1,12192
RKS15015,1,1.92,genomic,1,9216
RKS20100,1,261.0954,genomic,1,1253257.92
RKS21530,1,9900.5665,gblock,1,792045.32
RKS11039,1,47.7,genomic,1,228960
DESO2506,1,0.16,genomic,1,768
RKS16222,1,0,genomic,1,0
RKS14161,1,0,genomic,1,0
RKS13768,1,0,genomic,1,0
RKS19868,1,0.9671,genomic,1,4642.08
RKS18574,1,7.6976,genomic,1,36948.48
RKS11406,1,0,genomic,1,0
RKS18342,1,0.3499,genomic,1,1679.52
RKS21307,1,10.9542,gblock,1,876.336
RKS15179,2,0,genomic,1,0
RKS3830,1,3.37,genomic,1,16176
RKS19494,1,2.5591,genomic,1,12283.68
RKS3925,3,0.15,genomic,1,720
USGS1080,1,0.59,genomic,1,2832
OAZ1000,1,0,genomic,1,0
RKS20475,1,588.2892,genomic,1,2823788.16
RKS10942,1,19.11,genomic,1,91728
RKS6811,1,0.01,genomic,1,48
RKS3199,3,29.9,genomic,1,143520
RKS16649,1,0,genomic,1,0
RKS4266,3,0,genomic,1,0
RKS13372,1,0.02,genomic,1,96
RKS14844,1,0,genomic,1,0
SFZ1008,1,0,genomic,1,0
RKS16554,1,0,genomic,1,0
RKS13351,1,0,genomic,1,0
DBS383,1,0,genomic,1,0
RKS4802,1,6.47,genomic,1,31056
RKS20782,1,0,gblock,1,0
RKS21608,1,51885.1743,gblock,1,4150813.944
RKS21408,1,33.5224,gblock,1,2681.792
RKS9872,1,0.01,genomic,1,48
OAZ1505,1,0,gblock,1,0
RKS21884,1,181.0506,gblock,1,14484.048
RKS5991,2,0.23,genomic,1,1104
RKS12841,1,0,genomic,1,0
SFZ2486,1,0,genomic,1,0
RKS19797,1,660.3937,genomic,1,3169889.76
RKS19930,1,298.57,genomic,1,1433136
YFS165,1,0.04,genomic,1,192
RKS7490,1,4.44,genomic,1,21312.000000000004
RKS5993,1,0.18,genomic,1,864
RKS3394,1,0,genomic,1,0
RKS19732,2,46514,gblock,1,3721120
RKS15546,1,3.71,genomic,1,17808
OAZ1368,1,0,genomic,1,0
RKS15488,2,0,genomic,1,0
DESO2273,1,0.15,genomic,1,720
RKS12659,1,6.07,genomic,1,29136
RKS20595,1,5.7935,genomic,1,27808.8
RKS3781,3,0,genomic,1,0
USGS1848,1,1.55,genomic,1,7440
RKS16473,1,0,genomic,1,0
OAZ1092,1,0.3749,genomic,1,1799.52
DESO2002,1,3.71,genomic,1,17808
RKS10221,1,7.48,genomic,1,35904
RKS19985,1,3.1933,genomic,1,15327.84
RKS15631,1,0,genomic,1,0
RKS2634,1,0,genomic,1,0
DBS354,1,0,genomic,1,0
RKS5180,1,0,genomic,1,0
DESO2418,1,2,genomic,1,9600
RKS17419,1,0,genomic,1,0
RKS15177,2,0.07,genomic,1,336.00000000000006
RKS6165,1,0.01,genomic,1,48
RKS20583,1,0,gblock,1,0
RKS15059,1,0,genomic,1,0
SFZ1160,1,55.6356,genomic,1,267050.88
RKS9885,1,49.84,genomic,1,239232.00000000003
RKS19667,2,60530,gblock,1,4842400
RKS14427,1,651.78,genomic,1,3128544
RKS2450,2,347.75,genomic,1,1669200
RKS21309,1,55.8109,gblock,1,4464.872
RKS13236,1,0.73,genomic,1,3504
RKS7510,1,0,genomic,1,0
RKS8608,1,0,genomic,1,0
RKS19998,1,4.1185,genomic,1,19768.8
RKS10862,1,1.59,genomic,1,7632
DESO2539,1,0.36,genomic,1,1728
DESO1008,1,0,genomic,1,0
RKS19500,1,19.1452,genomic,1,91896.96
DBS336,1,0,genomic,1,0
DESO2762,1,0,genomic,1,0
RKS18727,1,0.238,genomic,1,1142.4
RKS7025,1,0,genomic,1,0
RKS5020,1,0,genomic,1,0
RKS9824,1,0,genomic,1,0
RKS4266,2,0,genomic,1,0
SFZ2358,1,0,genomic,1,0
RKS4093,2,0.11,genomic,1,528
RKS12224,1,0.35,genomic,1,1680
OAZ1007,1,0,genomic,1,0
RKS15714,1,0,genomic,1,0
RKS5981,1,0,genomic,1,0
RKS8018,1,40.72,genomic,1,195456
SFZ1330,1,24.2166,genomic,1,116239.68
DESO2536,1,0,genomic,1,0
RKS14144,1,0.05,genomic,1,240
RKS4091,1,3.01,genomic,1,14447.999999999998
RKS14634,1,0,genomic,1,0
RKS4280,4,0,genomic,1,0
RKS4698,1,102.28,genomic,1,490944
RKS2237,2,5.54,genomic,1,26592
RKS12654,1,0,genomic,1,0
DESO2177,1,0,genomic,1,0
RKS7940,1,0.13,genomic,1,624
RKS20485,2,328565,gblock,1,26285200
RKS4273,1,0,genomic,1,0
RKS15797,1,0,genomic,1,0
RKS14503,1,0.01,genomic,1,48
RKS1212,1,0,genomic,1,0
RKS18613,1,1.0157,genomic,1,4875.36
RKS10044,1,0.01,genomic,1,48
DESO1272,1,0.03,genomic,1,144
RKS16273,1,0.02,genomic,1,96
RKS19816,1,74.9785,genomic,1,359896.8
OAZ1461,1,0,gblock,1,0
RKS7294,1,0,genomic,1,0
RKS3834,2,1.31,genomic,1,6288
RKS3794,5,0.6,genomic,1,2880
RKS5201,1,19.43,genomic,1,93264
RKS4034,1,0,genomic,1,0
RKS9778,1,0,genomic,1,0
RKS4668,1,0.11,genomic,1,528
RKS1958,1,2.32,genomic,1,11136
RKS10314,1,0.01,genomic,1,48
RKS15181,2,0.02,genomic,1,96
RKS15269,1,5.33,genomic,1,25584
RKS17724,1,11.37,genomic,1,54575.99999999999
RKS12765,1,0,genomic,1,0
RKS11372,1,0,genomic,1,0
RKS4515,1,111.05,genomic,1,533040
RKS17697,1,0,genomic,1,0
RKS10030,1,100.88,genomic,1,484224
RKS11662,1,20.77,genomic,1,99696
RKS5043,1,279.02,genomic,1,1339296
RKS3655,1,0,genomic,1,0
USGS1032,1,0.02,genomic,1,96
RKS3317,1,0,genomic,1,0
RKS6339,1,0,genomic,1,0
RKS3512,1,0,genomic,1,0
DESO2426,1,0.02,genomic,1,96
RKS8963,1,57.12,genomic,1,274176
OAZ1003,1,0,genomic,1,0
RKS4013,1,0,genomic,1,0
RKS3496,4,1.43,genomic,1,6864
DBS193,1,0,genomic,1,0
RKS8830,1,0.34,genomic,1,1632.0000000000002
RKS9474,1,0.08,genomic,1,384
SFZ2347,1,0,genomic,1,0
RKS12061,1,18.54,genomic,1,88992
RKS6998,1,0.44,genomic,1,2112
RKS12826,1,15.77,genomic,1,75696
RKS14197,1,0,genomic,1,0
RKS15486,2,0,genomic,1,0
RKS13456,1,0,genomic,1,0
RKS11338,1,87.07,genomic,1,417935.99999999994
RKS24107,1,210.1186,plasmid,1,16809.488
RKS2462,1,1.52,genomic,1,7296
RKS18383,1,0.1498,genomic,1,719.04
RKS15838,1,0.04,genomic,1,192
RKS21555,1,1650.2753,gblock,1,132022.024
RKS3812,2,0.15,genomic,1,720
RKS2903,1,0,genomic,1,0
RKS4504,1,88.58,genomic,1,425184
RKS17334,1,0,genomic,1,0
RKS19583,1,1.0637,genomic,1,5105.76
DBS006,1,0,genomic,1,0
RKS3976,1,0,genomic,1,0
RKS21633,1,347.2412,gblock,1,27779.296
RKS16054,1,0,genomic,1,0
RKS17687,1,1.1,genomic,1,5280
RKS5997,3,0.17,genomic,1,816.0000000000001
RKS4961,1,0.27,genomic,1,1296
CBSX037,1,17.92,genomic,1,86016.00000000001
RKS17088,1,0,genomic,1,0
SFZ1753,1,0.1166,genomic,1,559.68
RKS17358,1,0,genomic,1,0
RKS16025,1,0,genomic,1,0
SFZ2631,1,0,genomic,1,0
RKS4007,1,0,genomic,1,0
RKS1706,1,0,genomic,1,0
RKS12907,2,0,genomic,1,0
RKS6012,1,0,genomic,1,0
RKS8229,1,0,genomic,1,0
RKS1871,1,0,genomic,1,0
RKS7075,1,11.33,genomic,1,54384
DESO2082,1,2.07,genomic,1,9936
DESO1964,1,0,genomic,1,0
RKS1051,1,0,genomic,1,0
RKS18570,1,12.6049,genomic,1,60503.52
RKS11729,1,2.68,genomic,1,12864
RKS3805,1,15.79,genomic,1,75792
RKS7640,1,0.01,genomic,1,48
RKS10790,1,21.35,genomic,1,102480
RKS3917,2,0.17,genomic,1,816.0000000000001
RKS5869,1,9.22,genomic,1,44256
RKS17449,1,0,genomic,1,0
RKS15859,1,0.01,genomic,1,48
RKS074,1,0,genomic,1,0
RKS21616,1,21.1043,gblock,1,1688.344
RKS4588,1,1.3,genomic,1,6240
RKS2764,1,0,genomic,1,0
RKS3450,1,0.01,genomic,1,48
RKS18547,1,0.1318,genomic,1,632.64
RKS12140,1,6.27,genomic,1,30095.999999999996
RKS3203,1,0,genomic,1,0
DBS199,1,0,genomic,1,0
RKS20462,2,43662,gblock,1,3492960
RKS12625,1,0.03,genomic,1,144
RKS15999,1,0,genomic,1,0
RKS1355,1,0.01,genomic,1,48
RKS11403,1,0,genomic,1,0
RKS9054,1,0,genomic,1,0
DBS298,1,0,genomic,1,0
RKS14592,1,2.65,genomic,1,12720
RKS14040,1,0,genomic,1,0
RKS17107,1,0,genomic,1,0
OAZ1331,1,0,genomic,1,0
RKS19404,1,4.9265,genomic,1,23647.2
RKS7239,1,0.01,genomic,1,48
RKS15106,1,0,genomic,1,0
RKS5658,1,0.03,genomic,1,144
RKS24120,1,0,plasmid,1,0
RKS14779,1,5169.97,genomic,1,24815856
RKS4265,3,0,genomic,1,0
RKS15448,1,0,genomic,1,0
RKS4237,2,0,genomic,1,0
RKS3994,1,0,genomic,1,0
RKS2317,1,0.4,genomic,1,1920
SFZ1877,1,0,genomic,1,0
RKS3202,2,0.19,genomic,1,912
RKS12843,1,0,genomic,1,0
SFZ2281,1,0,genomic,1,0
RKS21676,1,10029.9401,gblock,1,802395.208
RKS7162,1,6.69,genomic,1,32112.000000000004
RKS4282,4,0,genomic,1,0
RKS3361,1,300.57,genomic,1,1442736
RKS20913,1,0,genomic,1,0
RKS19898,1,367.6495,genomic,1,1764717.6
RKS17754,1,0.68,genomic,1,3264.0000000000005
SFZ1500,1,7.4511,genomic,1,35765.28
RKS1233,1,21.4,genomic,1,102720
RKS21822,1,15278.5427,gblock,1,1222283.416
RKS8130,1,0.83,genomic,1,3984
RKS2257,1,0.22,genomic,1,1056
RKS15187,2,0.21,genomic,1,1008
YFS514,1,0.02,genomic,1,96
RKS9722,1,0,genomic,1,0
DBS091,1,0,genomic,1,0
RKS20222,2,114893,gblock,1,9191440
SFZ2588,1,0,genomic,1,0
RKS9736,1,0.37,genomic,1,1776
RKS6994,1,0.66,genomic,1,3168
RKS18545,1,4.6686,genomic,1,22409.28
RKS029,1,25.64,genomic,1,123072
RKS5400,1,18.42,genomic,1,88416.00000000001
RKS2548,3,0.57,genomic,1,2735.9999999999995
RKS14012,1,0,genomic,1,0
CBSX013,1,40.3,genomic,1,193440
RKS20309,2,103399,gblock,1,8271920
RKS7219,1,0.27,genomic,1,1296
RKS1841,1,0,genomic,1,0
RKS17253,1,0,genomic,1,0
SFZ2198,1,0,genomic,1,0
RKS6363,1,0,genomic,1,0
RKS6256,1,4.36,genomic,1,20928
RKS16510,1,0,genomic,1,0
SFZ1764,1,0,genomic,1,0
RKS3906,2,0.01,genomic,1,48
RKS15447,1,0.45,genomic,1,2160
RKS21195,1,0,gblock,1,0
RKS13417,1,16.96,genomic,1,81408
RKS10964,1,0.11,genomic,1,528
RKS7225,1,0,genomic,1,0
RKS19536,1,0,genomic,1,0
RKS9371,1,0.44,genomic,1,2112
RKS10003,1,1.14,genomic,1,5471.999999999999
RKS4875,1,0.05,genomic,1,240
DESO1050,1,0,genomic,1,0
RKS6021,2,30.56,genomic,1,146688
RKS2503,3,5.88,genomic,1,28224
RKS9921,1,0.94,genomic,1,4512
RKS13553,1,0,genomic,1,0
RKS9382,1,0.03,genomic,1,144
RKS8023,1,22.19,genomic,1,106512
RKS13783,1,0,genomic,1,0
RKS9928,1,0.2,genomic,1,960
RKS15367,1,2715.85,genomic,1,13036080
RKS14761,1,0,genomic,1,0
RKS18436,1,0,genomic,1,0
RKS17199,1,0,genomic,1,0
RKS16799,1,0.01,genomic,1,48
SFZ1625,1,0,genomic,1,0
RKS14840,1,0,genomic,1,0
RKS4740,1,127.67,genomic,1,612816
RKS2346,1,0,genomic,1,0
SFZ1809,1,0,genomic,1,0
DESO2766,1,0,genomic,1,0
DESO2190,1,0,genomic,1,0
RKS6629,1,0.11,genomic,1,528
RKS11128,1,0.08,genomic,1,384
RKS1090,1,0,genomic,1,0
RKS5823,1,0,genomic,1,0
RKS3761,3,0.2,genomic,1,960
RKS1353,1,0.18,genomic,1,864
